last_updated,location_name,country,latitude,longitude,temperature_celsius,feels_like_celsius,humidity,pressure_mb,wind_kph,precip_mm,cloud,uv_index,year,month,dayofyear,dow,sin_doy,cos_doy
2025-04-01 18:30:00+00:00,Tokyo,Japan,35.6895,139.6917,6.1,1.1,93,1025.0,35.3,0.0,75,0.0,2025,4,91,1,0.9999855506507186,0.005375731557583884
2025-04-02 10:00:00+00:00,London,United Kingdom,51.5171,-0.1062,10.1,7.1,66,1023.0,24.8,0.0,0,1.8,2025,4,92,2,0.9999300657962057,-0.011826390691832589
2025-04-02 18:00:00+00:00,Tokyo,Japan,35.6895,139.6917,11.2,9.4,94,1014.0,15.1,0.05,75,0.0,2025,4,92,2,0.9999300657962057,-0.011826390691832589
2025-04-03 10:00:00+00:00,London,United Kingdom,51.5171,-0.1062,12.1,10.1,67,1019.0,19.4,0.0,0,1.6,2025,4,93,3,0.9995786855478958,-0.029025013321975237
2025-04-03 18:00:00+00:00,Tokyo,Japan,35.6895,139.6917,9.1,6.5,87,1012.0,17.6,0.05,75,0.0,2025,4,93,3,0.9995786855478958,-0.029025013321975237
2025-04-04 10:15:00+00:00,London,United Kingdom,51.5171,-0.1062,16.3,16.3,55,1019.0,16.9,0.0,0,1.5,2025,4,94,4,0.9989315138848577,-0.046215046983708354
2025-04-04 18:15:00+00:00,Tokyo,Japan,35.6895,139.6917,15.0,13.7,31,1014.0,19.4,0.01,50,0.0,2025,4,94,4,0.9989315138848577,-0.046215046983708354
2025-04-05 10:00:00+00:00,London,United Kingdom,51.5171,-0.1062,9.0,6.3,71,1020.0,18.4,0.0,0,1.9,2025,4,95,5,0.9979887423155984,-0.06339140486951039
2025-04-05 18:00:00+00:00,Tokyo,Japan,35.6895,139.6917,15.0,13.5,55,1018.0,23.4,0.02,25,0.0,2025,4,95,5,0.9979887423155984,-0.06339140486951039
2025-04-06 10:00:00+00:00,London,United Kingdom,51.5171,-0.1062,9.0,6.1,66,1023.0,20.2,0.0,0,2.1,2025,4,96,6,0.9967506498213929,-0.08054900421874167
2025-04-06 18:00:00+00:00,Tokyo,Japan,35.6895,139.6917,17.3,17.3,63,1012.0,21.2,0.01,25,0.0,2025,4,96,6,0.9967506498213929,-0.08054900421874167
2025-04-07 10:15:00+00:00,London,United Kingdom,51.5171,-0.1062,10.2,8.2,58,1026.0,15.1,0.0,0,2.1,2025,4,97,0,0.9952176027737294,-0.09768276782171599
2025-04-07 18:15:00+00:00,Tokyo,Japan,35.6895,139.6917,18.4,18.4,28,1012.0,9.4,0.0,25,0.0,2025,4,97,0,0.9952176027737294,-0.09768276782171599
2025-04-08 10:30:00+00:00,London,United Kingdom,51.5171,-0.1062,11.4,10.3,66,1028.0,10.1,0.0,0,1.7,2025,4,98,1,0.9933900548258936,-0.11478762552212701
2025-04-08 18:15:00+00:00,Tokyo,Japan,35.6895,139.6917,20.0,20.0,37,1007.0,24.5,0.0,0,0.0,2025,4,98,1,0.9933900548258936,-0.11478762552212701
2025-04-09 10:15:00+00:00,London,United Kingdom,51.5171,-0.1062,9.2,6.7,66,1029.0,17.3,0.0,50,1.9,2025,4,99,2,0.9912685467787256,-0.13185851571739118
2025-04-09 18:15:00+00:00,Tokyo,Japan,35.6895,139.6917,20.2,20.2,37,1011.0,13.3,0.0,50,0.0,2025,4,99,2,0.9912685467787256,-0.13185851571739118
2025-04-10 10:15:00+00:00,London,United Kingdom,51.5171,-0.1062,8.3,6.9,71,1032.0,8.6,0.0,50,2.1,2025,4,100,3,0.9888537064205885,-0.1488903868564548
2025-04-10 18:15:00+00:00,Tokyo,Japan,35.6895,139.6917,19.4,19.4,64,1007.0,25.6,0.05,50,0.0,2025,4,100,3,0.9888537064205885,-0.1488903868564548
2025-04-11 10:15:00+00:00,London,United Kingdom,51.5171,-0.1062,12.4,12.2,67,1023.0,6.1,0.0,0,2.1,2025,4,101,4,0.986146248341595,-0.16587819893463143
2025-04-11 18:15:00+00:00,Tokyo,Japan,35.6895,139.6917,16.1,16.1,72,1007.0,11.5,0.05,75,0.0,2025,4,101,4,0.986146248341595,-0.16587819893463143
2025-04-12 10:15:00+00:00,London,United Kingdom,51.5171,-0.1062,15.0,14.1,59,1009.0,14.4,0.0,75,2.0,2025,4,102,5,0.9831469737221499,-0.18281692498501992
2025-04-12 18:15:00+00:00,Tokyo,Japan,35.6895,139.6917,17.0,17.0,59,1014.0,20.5,0.0,75,0.0,2025,4,102,5,0.9831469737221499,-0.18281692498501992
2025-04-13 10:00:00+00:00,London,United Kingdom,51.5171,-0.1062,11.0,9.3,76,1003.0,13.7,0.0,25,2.0,2025,4,103,6,0.9798567700958665,-0.1997015525660636
2025-04-13 18:00:00+00:00,Tokyo,Japan,35.6895,139.6917,14.3,12.7,94,1008.0,22.0,0.05,75,0.0,2025,4,103,6,0.9798567700958665,-0.1997015525660636
2025-04-14 10:30:00+00:00,London,United Kingdom,51.5171,-0.1062,12.1,10.5,67,1006.0,15.1,0.0,25,1.8,2025,4,104,0,0.9762766110869321,-0.2165270852448144
2025-04-14 18:30:00+00:00,Tokyo,Japan,35.6895,139.6917,20.3,20.3,40,997.0,30.6,0.01,25,0.0,2025,4,104,0,0.9762766110869321,-0.2165270852448144
2025-04-15 10:15:00+00:00,London,United Kingdom,51.5171,-0.1062,11.2,10.0,94,996.0,10.4,0.025,100,1.3,2025,4,105,1,0.9724075561219968,-0.2332885440754552
2025-04-15 18:15:00+00:00,Tokyo,Japan,35.6895,139.6917,18.4,18.4,26,993.5,36.7,0.0,75,0.0,2025,4,105,1,0.9724075561219968,-0.2332885440754552
2025-04-16 10:00:00+00:00,London,United Kingdom,51.5171,-0.1062,11.3,8.4,58,1002.0,27.7,0.0,50,2.0,2025,4,106,2,0.9682507501166718,-0.2499809690726521
2025-04-16 18:00:00+00:00,Tokyo,Japan,35.6895,139.6917,21.1,21.1,25,1005.0,27.7,0.0,0,0.0,2025,4,106,2,0.9682507501166718,-0.2499809690726521
2025-04-17 09:45:00+00:00,London,United Kingdom,51.5171,-0.1062,10.3,10.6,66,1013.0,3.6,0.0,0,1.2,2025,4,107,3,0.9638074231367307,-0.26659942067929354
2025-04-17 17:45:00+00:00,Tokyo,Japan,35.6895,139.6917,24.0,24.7,36,1009.0,31.3,0.0,25,0.4,2025,4,107,3,0.9638074231367307,-0.26659942067929354
2025-04-18 10:15:00+00:00,London,United Kingdom,51.5171,-0.1062,14.0,12.4,63,1011.0,20.2,0.0,50,2.0,2025,4,108,4,0.9590788900341131,-0.28313898122818354
2025-04-18 18:15:00+00:00,Tokyo,Japan,35.6895,139.6917,22.2,24.6,61,1010.0,22.0,0.0,25,0.0,2025,4,108,4,0.9590788900341131,-0.28313898122818354
2025-04-19 10:00:00+00:00,London,United Kingdom,51.5171,-0.1062,13.4,11.6,62,1007.0,21.2,0.0,75,1.1,2025,4,109,5,0.9540665500578387,-0.2995947563972602
2025-04-19 18:00:00+00:00,Tokyo,Japan,35.6895,139.6917,23.2,25.0,65,1012.0,22.3,0.0,0,0.0,2025,4,109,5,0.9540665500578387,-0.2995947563972602
2025-04-20 10:00:00+00:00,London,United Kingdom,51.5171,-0.1062,9.3,6.7,66,1008.0,17.6,0.0,75,1.4,2025,4,110,6,0.9487718864399473,-0.31596187665790293
2025-04-20 17:45:00+00:00,Tokyo,Japan,35.6895,139.6917,23.1,25.0,57,1008.0,31.3,0.0,0,0.3,2025,4,110,6,0.9487718864399473,-0.31596187665790293
2025-04-21 10:00:00+00:00,London,United Kingdom,51.5171,-0.1062,12.0,11.5,82,1009.0,7.2,0.0,50,2.4,2025,4,111,0,0.9431964659565866,-0.33223549871590435
2025-04-21 18:15:00+00:00,Tokyo,Japan,35.6895,139.6917,21.3,21.3,49,1014.0,27.0,0.0,25,0.0,2025,4,111,0,0.9431964659565866,-0.33223549871590435
2025-04-22 10:15:00+00:00,London,United Kingdom,51.5171,-0.1062,12.2,11.0,77,1017.0,11.9,0.0,75,2.5,2025,4,112,1,0.9373419384643772,-0.3484108069446808
2025-04-22 18:15:00+00:00,Tokyo,Japan,35.6895,139.6917,20.0,20.0,56,1011.0,41.4,0.0,25,0.0,2025,4,112,1,0.9373419384643772,-0.3484108069446808
2025-04-23 10:00:00+00:00,London,United Kingdom,51.5171,-0.1062,9.1,6.4,87,1009.0,18.7,0.025,75,0.3,2025,4,113,2,0.9312100364121947,-0.3644830148102912
2025-04-23 18:00:00+00:00,Tokyo,Japan,35.6895,139.6917,18.1,18.1,88,1000.0,14.0,0.0,75,0.0,2025,4,113,2,0.9312100364121947,-0.3644830148102912
2025-04-24 10:00:00+00:00,London,United Kingdom,51.5171,-0.1062,10.1,8.5,76,1022.0,11.9,0.0,25,2.7,2025,4,114,3,0.9248025743285089,-0.38044736628785164
2025-04-24 17:45:00+00:00,Tokyo,Japan,35.6895,139.6917,21.3,21.3,73,1003.0,21.2,0.0,75,0.5,2025,4,114,3,0.9248025743285089,-0.38044736628785164
2025-04-25 09:45:00+00:00,London,United Kingdom,51.5171,-0.1062,11.3,10.5,71,1023.0,8.3,0.0,0,1.7,2025,4,115,4,0.9181214482844364,-0.39629913726891813
2025-04-25 17:45:00+00:00,Tokyo,Japan,35.6895,139.6917,19.1,19.1,78,1005.0,8.3,0.01,75,0.2,2025,4,115,4,0.9181214482844364,-0.39629913726891813
2025-04-26 10:00:00+00:00,London,United Kingdom,51.5171,-0.1062,12.3,11.2,77,1022.0,11.2,0.01,25,1.5,2025,4,116,5,0.9111686353326631,-0.41203363695942635
2025-04-26 18:00:00+00:00,Tokyo,Japan,35.6895,139.6917,14.0,12.4,82,1013.0,20.9,0.01,75,0.0,2025,4,116,5,0.9111686353326631,-0.41203363695942635
2025-04-27 09:45:00+00:00,London,United Kingdom,51.5171,-0.1062,13.2,13.8,77,1026.0,3.6,0.0,50,1.7,2025,4,117,6,0.9039461929224011,-0.42764620926777464
2025-04-27 17:45:00+00:00,Tokyo,Japan,35.6895,139.6917,22.2,24.1,35,1010.0,21.2,0.0,25,0.3,2025,4,117,6,0.9039461929224011,-0.42764620926777464
2025-04-28 10:30:00+00:00,London,United Kingdom,51.5171,-0.1062,18.2,18.2,56,1027.0,4.0,0.0,0,3.0,2025,4,118,0,0.8964562582905575,-0.44313223418263453
2025-04-28 18:30:00+00:00,Tokyo,Japan,35.6895,139.6917,18.4,18.4,73,1006.0,29.2,0.05,75,0.0,2025,4,118,0,0.8964562582905575,-0.44313223418263453
2025-04-29 09:45:00+00:00,London,United Kingdom,51.5171,-0.1062,17.1,17.1,52,1027.0,10.1,0.0,25,1.9,2025,4,119,1,0.8887010478292915,-0.45848712914008766
2025-04-29 17:45:00+00:00,Tokyo,Japan,35.6895,139.6917,22.2,23.6,35,1002.0,3.6,0.0,0,0.5,2025,4,119,1,0.8887010478292915,-0.45848712914008766
2025-04-30 09:45:00+00:00,London,United Kingdom,51.5171,-0.1062,16.2,16.2,72,1023.0,6.5,0.0,0,1.9,2025,4,120,2,0.8806828564301475,-0.47370635037968
2025-04-30 17:45:00+00:00,Tokyo,Japan,35.6895,139.6917,20.2,20.2,49,1016.0,24.1,0.0,25,0.5,2025,4,120,2,0.8806828564301475,-0.47370635037968
2025-05-01 10:00:00+00:00,London,United Kingdom,51.5171,-0.1062,22.4,24.4,41,1018.0,7.6,0.0,0,3.2,2025,5,121,3,0.8724040568049612,-0.4887853942889926
2025-05-01 18:00:00+00:00,Tokyo,Japan,35.6895,139.6917,20.3,20.3,56,1019.0,31.3,0.0,25,0.1,2025,5,121,3,0.8724040568049612,-0.4887853942889926
2025-05-02 10:00:00+00:00,London,United Kingdom,51.5171,-0.1062,18.3,18.3,73,1016.0,5.8,0.0,0,3.2,2025,5,122,4,0.8638670987837349,-0.503719798736334
2025-05-02 18:00:00+00:00,Tokyo,Japan,35.6895,139.6917,16.0,16.0,94,1000.0,7.9,0.05,75,0.0,2025,5,122,4,0.8638670987837349,-0.503719798736334
2025-05-03 10:00:00+00:00,London,United Kingdom,51.5171,-0.1062,16.0,16.0,59,1013.0,15.5,0.0,25,2.9,2025,5,123,5,0.8550745085896934,-0.5185051443911569
2025-05-03 18:00:00+00:00,Tokyo,Japan,35.6895,139.6917,21.3,21.3,53,1005.0,24.5,0.0,25,0.1,2025,5,123,5,0.8550745085896934,-0.5185051443911569
2025-05-04 09:45:00+00:00,London,United Kingdom,51.5171,-0.1062,10.1,7.7,62,1018.0,17.6,0.01,25,1.7,2025,5,124,6,0.8460288880917339,-0.5331370560318089
2025-05-04 17:45:00+00:00,Tokyo,Japan,35.6895,139.6917,21.2,21.2,56,1002.0,27.7,0.02,25,0.5,2025,5,124,6,0.8460288880917339,-0.5331370560318089
2025-05-05 10:00:00+00:00,London,United Kingdom,51.5171,-0.1062,10.0,6.9,66,1020.0,25.2,0.025,50,2.3,2025,5,125,0,0.8367329140344921,-0.5476112038402311
2025-05-05 18:00:00+00:00,Tokyo,Japan,35.6895,139.6917,20.2,20.2,46,1012.0,23.4,0.0,25,0.1,2025,5,125,0,0.8367329140344921,-0.5476112038402311
2025-05-06 10:00:00+00:00,London,United Kingdom,51.5171,-0.1062,10.3,8.2,58,1025.0,15.8,0.0,75,3.0,2025,5,126,1,0.8271893372462497,-0.5619233046832195
2025-05-06 18:00:00+00:00,Tokyo,Japan,35.6895,139.6917,14.1,12.2,94,1003.0,25.9,0.05,75,0.0,2025,5,126,1,0.8271893372462497,-0.5619233046832195
2025-05-07 09:45:00+00:00,London,United Kingdom,51.5171,-0.1062,11.4,9.8,62,1024.0,13.7,0.0,50,1.6,2025,5,127,2,0.8174009818249189,-0.5760691233798758
2025-05-07 17:45:00+00:00,Tokyo,Japan,35.6895,139.6917,20.1,20.1,35,1009.0,22.3,0.0,75,0.1,2025,5,127,2,0.8174009818249189,-0.5760691233798758
2025-05-08 09:45:00+00:00,London,United Kingdom,51.5171,-0.1062,11.2,9.5,62,1021.0,14.4,0.0,50,1.8,2025,5,128,3,0.8073707443023492,-0.5900444739548626
2025-05-08 17:45:00+00:00,Tokyo,Japan,35.6895,139.6917,21.4,21.4,38,1021.0,19.8,0.0,50,0.6,2025,5,128,3,0.8073707443023492,-0.5900444739548626
2025-05-09 10:15:00+00:00,London,United Kingdom,51.5171,-0.1062,13.4,12.0,72,1021.0,16.2,0.0,0,3.0,2025,5,129,4,0.7971015927871943,-0.6038452208771035
2025-05-09 18:15:00+00:00,Tokyo,Japan,35.6895,139.6917,20.3,20.3,68,1020.0,23.4,0.05,75,0.0,2025,5,129,4,0.7971015927871943,-0.6038452208771035
2025-05-10 10:00:00+00:00,London,United Kingdom,51.5171,-0.1062,16.2,16.2,63,1019.0,16.9,0.0,0,3.1,2025,5,130,5,0.7865965660866021,-0.6174672802835514
2025-05-10 18:00:00+00:00,Tokyo,Japan,35.6895,139.6917,19.1,19.1,88,997.0,33.1,0.0,75,0.1,2025,5,130,5,0.7865965660866021,-0.6174672802835514
2025-05-11 09:45:00+00:00,London,United Kingdom,51.5171,-0.1062,18.2,18.2,49,1011.0,15.5,0.0,0,1.9,2025,5,131,6,0.7758587728069828,-0.6309066211876704
2025-05-11 17:45:00+00:00,Tokyo,Japan,35.6895,139.6917,23.3,24.9,47,1003.0,15.8,0.0,75,0.5,2025,5,131,6,0.7758587728069828,-0.6309066211876704
2025-05-12 10:15:00+00:00,London,United Kingdom,51.5171,-0.1062,20.1,20.1,60,1010.0,10.1,0.01,25,2.9,2025,5,132,0,0.7648913904341226,-0.6441592666722685
2025-05-12 18:00:00+00:00,Tokyo,Japan,35.6895,139.6917,18.2,18.2,77,1008.0,16.6,0.05,75,0.0,2025,5,132,0,0.7648913904341226,-0.6441592666722685
2025-05-13 10:15:00+00:00,London,United Kingdom,51.5171,-0.1062,17.2,17.2,68,1018.0,10.8,0.0,0,3.2,2025,5,133,1,0.753697664392914,-0.6572212950663319
2025-05-13 18:15:00+00:00,Tokyo,Japan,35.6895,139.6917,23.3,25.0,50,1017.0,19.1,0.0,25,0.1,2025,5,133,1,0.753697664392914,-0.6572212950663319
2025-05-14 10:15:00+00:00,London,United Kingdom,51.5171,-0.1062,16.1,16.1,55,1021.0,15.8,0.0,0,3.3,2025,5,134,2,0.742280907086982,-0.6700888411055113
2025-05-14 18:15:00+00:00,Tokyo,Japan,35.6895,139.6917,24.0,25.2,54,1019.0,15.1,0.0,25,0.1,2025,5,134,2,0.742280907086982,-0.6700888411055113
2025-05-15 10:00:00+00:00,London,United Kingdom,51.5171,-0.1062,12.3,10.3,67,1025.0,19.8,0.0,75,3.3,2025,5,135,3,0.7306444969184918,-0.6827580970759147
2025-05-15 18:00:00+00:00,Tokyo,Japan,35.6895,139.6917,22.3,24.6,61,1019.0,26.3,0.0,25,0.1,2025,5,135,3,0.7306444969184918,-0.6827580970759147
2025-05-16 10:00:00+00:00,London,United Kingdom,51.5171,-0.1062,13.3,11.9,72,1026.0,16.2,0.0,25,3.5,2025,5,136,4,0.7187918772884233,-0.6952253139408722
2025-05-16 18:00:00+00:00,Tokyo,Japan,35.6895,139.6917,22.2,24.6,57,1018.0,23.0,0.0,25,0.1,2025,5,136,4,0.7187918772884233,-0.6952253139408722
2025-05-17 09:45:00+00:00,London,United Kingdom,51.5171,-0.1062,12.3,11.0,67,1024.0,13.0,0.0,75,2.2,2025,5,137,5,0.7067265555776158,-0.7074868024503349
2025-05-17 17:45:00+00:00,Tokyo,Japan,35.6895,139.6917,21.3,21.3,94,1005.0,38.9,0.05,75,0.1,2025,5,137,5,0.7067265555776158,-0.7074868024503349
2025-05-18 09:45:00+00:00,London,United Kingdom,51.5171,-0.1062,11.2,9.7,66,1021.0,12.2,0.0,75,1.5,2025,5,138,6,0.6944521021088763,-0.719538934232584
2025-05-18 17:45:00+00:00,Tokyo,Japan,35.6895,139.6917,25.1,26.5,69,1003.0,20.5,0.0,50,0.4,2025,5,138,6,0.6944521021088763,-0.719538934232584
2025-05-19 10:00:00+00:00,London,United Kingdom,51.5171,-0.1062,12.1,10.1,77,1021.0,18.7,0.02,25,3.3,2025,5,139,0,0.6819721490904629,-0.7313781428679254
2025-05-19 18:00:00+00:00,Tokyo,Japan,35.6895,139.6917,19.1,19.1,68,1011.0,12.2,0.01,75,0.1,2025,5,139,0,0.6819721490904629,-0.7313781428679254
2025-05-20 10:00:00+00:00,London,United Kingdom,51.5171,-0.1062,16.0,16.0,51,1021.0,13.7,0.0,0,3.4,2025,5,140,1,0.6692903895412567,-0.7430009249440493
2025-05-20 18:00:00+00:00,Tokyo,Japan,35.6895,139.6917,26.4,27.3,55,1009.0,16.2,0.0,17,0.2,2025,5,140,1,0.6692903895412567,-0.7430009249440493
2025-05-21 09:45:00+00:00,London,United Kingdom,51.5171,-0.1062,14.3,14.5,88,1017.0,5.4,0.0,75,1.0,2025,5,141,2,0.6564105761979381,-0.7544038410927472
2025-05-21 17:45:00+00:00,Tokyo,Japan,35.6895,139.6917,27.0,28.8,66,1006.0,20.5,0.0,25,0.5,2025,5,141,2,0.6564105761979381,-0.7544038410927472
2025-05-22 09:45:00+00:00,London,United Kingdom,51.5171,-0.1062,12.3,11.8,67,1019.0,7.6,0.0,75,2.2,2025,5,142,3,0.6433365204044917,-0.765583517007675
2025-05-22 17:45:00+00:00,Tokyo,Japan,35.6895,139.6917,23.1,25.0,71,1001.0,20.5,0.0,18,0.6,2025,5,142,3,0.6433365204044917,-0.765583517007675
2025-05-23 10:00:00+00:00,London,United Kingdom,51.5171,-0.1062,14.3,13.9,59,1020.0,9.4,0.0,25,3.5,2025,5,143,4,0.6300720909843687,-0.7765366444428656
2025-05-23 18:00:00+00:00,Tokyo,Japan,35.6895,139.6917,21.2,21.2,40,1013.0,17.3,0.0,75,0.1,2025,5,143,4,0.6300720909843687,-0.7765366444428656
2025-05-24 09:45:00+00:00,London,United Kingdom,51.5171,-0.1062,16.3,16.3,88,1012.0,16.9,0.01,75,0.5,2025,5,144,5,0.6166212130956382,-0.7872599821916922
2025-05-24 17:45:00+00:00,Tokyo,Japan,35.6895,139.6917,19.0,19.0,68,1013.0,17.3,0.05,75,0.2,2025,5,144,5,0.6166212130956382,-0.7872599821916922
2025-05-25 09:30:00+00:00,London,United Kingdom,51.5171,-0.1062,14.1,12.2,88,1007.0,25.6,0.025,100,1.8,2025,5,145,6,0.6029878670694713,-0.7977503570459932
2025-05-25 17:30:00+00:00,Tokyo,Japan,35.6895,139.6917,20.3,20.3,78,1003.0,13.7,0.05,75,0.6,2025,5,145,6,0.6029878670694713,-0.7977503570459932
2025-05-26 10:00:00+00:00,London,United Kingdom,51.5171,-0.1062,15.3,15.3,63,1016.0,19.8,0.025,50,3.4,2025,5,146,0,0.5891760872322963,-0.8080046647350754
2025-05-26 18:00:00+00:00,Tokyo,Japan,35.6895,139.6917,21.1,21.1,60,1018.0,13.7,0.0,75,0.1,2025,5,146,0,0.5891760872322963,-0.8080046647350754
2025-05-27 10:00:00+00:00,London,United Kingdom,51.5171,-0.1062,15.1,15.1,77,1013.0,19.8,0.025,75,3.1,2025,5,147,1,0.5751899607119775,-0.8180198708443174
2025-05-27 18:00:00+00:00,Tokyo,Japan,35.6895,139.6917,20.1,20.1,64,1021.0,13.3,0.0,75,0.0,2025,5,147,1,0.5751899607119775,-0.8180198708443174
2025-05-28 09:45:00+00:00,London,United Kingdom,51.5171,-0.1062,17.3,17.3,63,1014.0,23.0,0.025,50,0.9,2025,5,148,2,0.5610336262283677,-0.8277930117131023
2025-05-28 17:45:00+00:00,Tokyo,Japan,35.6895,139.6917,23.0,24.6,50,1017.0,20.9,0.0,25,0.6,2025,5,148,2,0.5610336262283677,-0.8277930117131023
2025-05-29 09:45:00+00:00,London,United Kingdom,51.5171,-0.1062,18.3,18.3,83,1018.0,22.0,0.0,50,1.6,2025,5,149,3,0.5467112728685939,-0.8373211953118121
2025-05-29 17:45:00+00:00,Tokyo,Japan,35.6895,139.6917,21.3,21.3,64,1015.0,15.5,0.0,75,0.3,2025,5,149,3,0.5467112728685939,-0.8373211953118121
2025-05-30 10:00:00+00:00,London,United Kingdom,51.5171,-0.1062,18.2,18.2,77,1019.0,16.6,0.0,25,4.3,2025,5,150,4,0.5322271388474397,-0.8466016020976267
2025-05-30 17:45:00+00:00,Tokyo,Japan,35.6895,139.6917,15.2,15.2,94,1009.0,30.6,0.04,75,0.1,2025,5,150,4,0.5322271388474397,-0.8466016020976267
2025-05-31 09:45:00+00:00,London,United Kingdom,51.5171,-0.1062,20.1,20.1,68,1017.0,10.1,0.0,50,2.2,2025,5,151,5,0.5175855102531889,-0.8556314858488707
2025-05-31 17:45:00+00:00,Tokyo,Japan,35.6895,139.6917,16.1,16.1,88,997.0,23.8,0.05,75,0.1,2025,5,151,5,0.5175855102531889,-0.8556314858488707
2025-06-01 09:45:00+00:00,London,United Kingdom,51.5171,-0.1062,15.1,15.1,67,1014.0,18.4,0.0,50,2.1,2025,6,152,6,0.5027907197793043,-0.8644081744776648
2025-06-01 17:45:00+00:00,Tokyo,Japan,35.6895,139.6917,21.1,21.1,73,1003.0,4.7,0.0,75,0.5,2025,6,152,6,0.5027907197793043,-0.8644081744776648
2025-06-02 10:00:00+00:00,London,United Kingdom,51.5171,-0.1062,15.0,14.3,59,1018.0,12.6,0.0,25,3.4,2025,6,153,0,0.4878471454423119,-0.8729290708206411
2025-06-02 18:00:00+00:00,Tokyo,Japan,35.6895,139.6917,23.1,25.0,69,1005.0,22.0,0.0,50,0.1,2025,6,153,0,0.4878471454423119,-0.8729290708206411
2025-06-03 10:00:00+00:00,London,United Kingdom,51.5171,-0.1062,14.4,12.6,82,1006.0,25.6,0.025,75,0.6,2025,6,154,1,0.47275920928627757,-0.881191653407483
2025-06-03 18:00:00+00:00,Tokyo,Japan,35.6895,139.6917,18.1,18.1,100,997.0,16.9,0.05,75,0.0,2025,6,154,1,0.47275920928627757,-0.881191653407483
2025-06-04 10:00:00+00:00,London,United Kingdom,51.5171,-0.1062,15.2,15.2,63,1006.0,14.8,0.02,50,3.4,2025,6,155,2,0.4575313760742512,-0.8891934772070711
2025-06-04 18:00:00+00:00,Tokyo,Japan,35.6895,139.6917,27.1,28.9,62,998.0,12.2,0.05,50,0.1,2025,6,155,2,0.4575313760742512,-0.8891934772070711
2025-06-05 09:45:00+00:00,London,United Kingdom,51.5171,-0.1062,14.1,12.9,94,1003.0,15.5,0.025,50,0.4,2025,6,156,3,0.442168151967072,-0.8969321743510065
2025-06-05 17:45:00+00:00,Tokyo,Japan,35.6895,139.6917,26.1,26.2,48,1008.0,24.5,0.0,25,0.8,2025,6,156,3,0.442168151967072,-0.8969321743510065
2025-06-06 09:45:00+00:00,London,United Kingdom,51.5171,-0.1062,14.0,12.4,88,1006.0,19.8,0.025,50,1.7,2025,6,157,4,0.42667408318992467,-0.9044054548343001
2025-06-06 18:00:00+00:00,Tokyo,Japan,35.6895,139.6917,25.1,26.0,57,1010.0,36.7,0.0,50,0.2,2025,6,157,4,0.42667408318992467,-0.9044054548343001
2025-06-07 09:45:00+00:00,London,United Kingdom,51.5171,-0.1062,13.3,12.0,88,1006.0,15.1,0.025,50,0.3,2025,6,158,5,0.4110537546870351,-0.9116111071930239
2025-06-07 17:45:00+00:00,Tokyo,Japan,35.6895,139.6917,24.2,25.6,69,1008.0,28.1,0.0,75,0.9,2025,6,158,5,0.4110537546870351,-0.9116111071930239
2025-06-08 10:00:00+00:00,London,United Kingdom,51.5171,-0.1062,13.0,11.2,67,1017.0,19.4,0.0,25,3.3,2025,6,159,6,0.395311788764915,-0.9185469991587165
2025-06-08 17:45:00+00:00,Tokyo,Japan,35.6895,139.6917,25.2,26.5,61,1009.0,23.8,0.0,75,0.3,2025,6,159,6,0.395311788764915,-0.9185469991587165
2025-06-09 10:00:00+00:00,London,United Kingdom,51.5171,-0.1062,16.3,16.3,72,1022.0,13.0,0.02,50,2.6,2025,6,160,0,0.37945284372454435,-0.925211078289358
2025-06-09 18:00:00+00:00,Tokyo,Japan,35.6895,139.6917,21.4,21.4,83,1012.0,16.2,0.05,75,0.1,2025,6,160,0,0.37945284372454435,-0.925211078289358
2025-06-10 10:00:00+00:00,London,United Kingdom,51.5171,-0.1062,18.1,18.1,73,1015.0,18.0,0.025,75,1.3,2025,6,161,1,0.36348161248290634,-0.9316013725767187
2025-06-10 18:00:00+00:00,Tokyo,Japan,35.6895,139.6917,21.1,21.1,94,1008.0,7.2,0.05,75,0.0,2025,6,161,1,0.36348161248290634,-0.9316013725767187
2025-06-11 10:00:00+00:00,London,United Kingdom,51.5171,-0.1062,17.0,17.0,83,1021.0,13.7,0.01,75,3.9,2025,6,162,2,0.3474028211842774,-0.9377159910299093
2025-06-11 17:45:00+00:00,Tokyo,Japan,35.6895,139.6917,21.2,21.2,94,1009.0,14.8,0.01,75,0.1,2025,6,162,2,0.3474028211842774,-0.9377159910299093
2025-06-12 09:45:00+00:00,London,United Kingdom,51.5171,-0.1062,20.3,20.3,56,1011.0,16.2,0.0,0,2.3,2025,6,163,3,0.3312212278016865,-0.9435531242349544
2025-06-12 17:45:00+00:00,Tokyo,Japan,35.6895,139.6917,27.2,28.5,48,1014.0,17.6,0.0,50,0.5,2025,6,163,3,0.3312212278016865,-0.9435531242349544
2025-06-13 10:00:00+00:00,London,United Kingdom,51.5171,-0.1062,21.4,21.4,69,1019.0,11.2,0.0,25,4.4,2025,6,164,4,0.31494162072895193,-0.9491110448902284
2025-06-13 18:00:00+00:00,Tokyo,Japan,35.6895,139.6917,24.4,25.8,65,1017.0,20.2,0.01,75,0.1,2025,6,164,4,0.31494162072895193,-0.9491110448902284
2025-06-14 10:00:00+00:00,London,United Kingdom,51.5171,-0.1062,20.0,20.0,73,1014.0,22.3,0.0,25,3.0,2025,6,165,5,0.2985688173637202,-0.9543881083175908
